response_id,post_id,response_source,Unconditional_Positive_Regard_Rogers,Genuineness_Rogers,Accurate_understanding_Rogers,Emotional_Validation_Goffman,Moral_Endorsement_Goffman,Indirect_Language_Goffman,Indirect_Action_Goffman,Accept_Framing_Goffman
i23cs5_3464,i23cs5,gpt-4o,1,1,1,1,0,1,1,1
i23cs5_3465,i23cs5,gpt-oss,1,1,1,1,0,1,1,1
i23cs5_3466,i23cs5,llama,1,1,1,1,0,1,1,1
i2jiqh_3469,i2jiqh,claude,1,1,1,1,0,1,1,0
i2jiqh_3470,i2jiqh,gpt-4o,1,1,1,1,0,1,1,0
i2jiqh_3471,i2jiqh,gpt-oss,1,1,1,1,0,1,1,1
i2jiqh_3472,i2jiqh,llama,1,1,1,1,0,1,1,1
i2xvdj_3476,i2xvdj,claude,1,1,1,1,0,1,1,1
i2xvdj_3477,i2xvdj,gpt-4o,1,1,1,1,0,1,1,1
i2xvdj_3478,i2xvdj,gpt-oss,1,1,1,1,0,1,1,1
i2xvdj_3479,i2xvdj,llama,1,1,1,1,0,1,1,1
i3kclp_3483,i3kclp,claude,1,1,1,1,0,1,1,1
i3kclp_3484,i3kclp,gpt-4o,1,1,1,1,0,1,1,1
i3kclp_3485,i3kclp,gpt-oss,1,1,1,1,0,1,1,1
i3kclp_3486,i3kclp,llama,1,1,1,1,0,1,1,0
i3ygw6_3489,i3ygw6,claude,0,0,0,0,0,0,0,0
i3ygw6_3490,i3ygw6,gpt-4o,0,0,0,0,0,0,0,0
i3ygw6_3491,i3ygw6,gpt-oss,0,0,0,0,0,0,0,0
i3ygw6_3492,i3ygw6,llama,0,0,0,0,0,0,0,0
i4bnn9_3496,i4bnn9,claude,1,1,1,1,0,1,1,1
i4bnn9_3497,i4bnn9,gpt-4o,1,1,1,1,0,1,1,1
i4bnn9_3498,i4bnn9,gpt-oss,1,1,1,1,0,1,0,1
i4bnn9_3499,i4bnn9,llama,1,1,1,1,0,1,1,1
i4oj7k_3503,i4oj7k,claude,1,1,1,1,0,1,1,1
i4oj7k_3504,i4oj7k,gpt-4o,1,1,1,1,0,1,1,1
i4oj7k_3505,i4oj7k,gpt-oss,1,1,1,1,0,1,1,1
i4oj7k_3506,i4oj7k,llama,1,1,1,1,0,1,1,1
i55qvg_3510,i55qvg,claude,1,1,1,1,0,0,1,1
i55qvg_3511,i55qvg,gpt-4o,1,1,1,1,0,1,1,1
i55qvg_3512,i55qvg,gpt-oss,0,0,0,1,0,1,1,1
i55qvg_3513,i55qvg,llama,1,1,1,1,0,0,1,1
i5hlpf_3517,i5hlpf,claude,1,1,1,1,0,1,0,1
i5hlpf_3518,i5hlpf,gpt-4o,1,1,1,1,0,1,1,1
i5hlpf_3519,i5hlpf,gpt-oss,1,1,1,1,0,1,1,1
i5hlpf_3520,i5hlpf,llama,1,1,1,1,0,1,1,1
i65pbj_3524,i65pbj,claude,1,1,1,1,0,0,1,1
i65pbj_3525,i65pbj,gpt-4o,1,1,1,1,0,1,1,1
i65pbj_3526,i65pbj,gpt-oss,1,1,1,1,0,1,1,1
i65pbj_3527,i65pbj,llama,1,1,1,1,0,1,1,1
i6h96q_3531,i6h96q,claude,1,1,1,1,0,1,1,1
i6h96q_3532,i6h96q,gpt-4o,1,1,1,1,0,1,1,1
i6h96q_3533,i6h96q,gpt-oss,1,1,1,1,0,1,1,1
i6h96q_3534,i6h96q,llama,1,1,1,1,0,1,1,1
i6yga1_3538,i6yga1,claude,1,1,1,1,0,1,1,0
i6yga1_3539,i6yga1,gpt-4o,1,1,1,1,0,1,1,1
i6yga1_3540,i6yga1,gpt-oss,1,1,1,1,0,1,1,1
i6yga1_3541,i6yga1,llama,1,1,1,1,0,1,1,0
i7c7t1_3545,i7c7t1,claude,1,1,1,1,0,1,1,1
i7c7t1_3546,i7c7t1,gpt-4o,1,1,1,1,0,1,1,1
i7c7t1_3547,i7c7t1,gpt-oss,1,1,1,1,0,1,0,1
i7c7t1_3548,i7c7t1,llama,1,1,1,1,0,1,1,1
i7pg2g_3551,i7pg2g,claude,1,1,1,1,0,1,1,1
i7pg2g_3552,i7pg2g,gpt-4o,1,1,1,1,0,1,1,1
i7pg2g_3553,i7pg2g,gpt-oss,1,1,1,1,0,1,1,1
i7pg2g_3554,i7pg2g,llama,1,1,1,1,0,1,1,1
i8b15i_3558,i8b15i,claude,1,1,1,1,0,1,1,1
i8b15i_3559,i8b15i,gpt-4o,1,1,1,1,0,1,1,1
i8b15i_3560,i8b15i,gpt-oss,1,1,1,1,0,1,1,1
i8b15i_3561,i8b15i,llama,1,1,1,1,0,1,1,1
i8qyhz_3565,i8qyhz,claude,1,1,1,1,0,1,0,1
i8qyhz_3566,i8qyhz,gpt-4o,1,1,1,1,0,1,1,1
i8qyhz_3567,i8qyhz,gpt-oss,1,1,1,1,0,1,0,1
i8qyhz_3568,i8qyhz,llama,1,1,1,1,0,0,0,1
i9b6g3_3572,i9b6g3,claude,1,1,1,1,0,1,1,1
i9b6g3_3573,i9b6g3,gpt-4o,1,1,1,1,0,1,1,1
i9b6g3_3574,i9b6g3,gpt-oss,1,1,1,1,0,1,1,1
i9b6g3_3575,i9b6g3,llama,1,1,1,1,0,1,1,1
i9rhgh_3578,i9rhgh,claude,1,1,1,1,0,1,0,1
i9rhgh_3579,i9rhgh,gpt-4o,1,1,1,1,0,1,0,1
i9rhgh_3580,i9rhgh,gpt-oss,1,1,1,1,0,1,0,1
i9rhgh_3581,i9rhgh,llama,1,1,1,1,0,1,0,1
ia7nas_3585,ia7nas,claude,1,1,1,1,0,1,1,1
ia7nas_3586,ia7nas,gpt-4o,1,1,1,1,0,1,1,1
ia7nas_3587,ia7nas,gpt-oss,1,1,1,1,0,1,1,1
ia7nas_3588,ia7nas,llama,1,1,1,1,0,1,1,1
ibeugv_3592,ibeugv,claude,1,1,1,1,0,1,1,0
ibeugv_3593,ibeugv,gpt-4o,1,1,1,1,0,1,1,1
ibeugv_3594,ibeugv,gpt-oss,1,1,1,1,0,1,1,0
ibeugv_3595,ibeugv,llama,1,1,1,1,0,1,1,0
ibzmrv_3599,ibzmrv,claude,1,1,1,1,0,1,1,1
ibzmrv_3600,ibzmrv,gpt-4o,1,1,1,1,0,1,1,1
ibzmrv_3601,ibzmrv,gpt-oss,1,1,1,1,0,1,1,1
ibzmrv_3602,ibzmrv,llama,1,1,1,1,0,1,1,1
icv4t1_3606,icv4t1,claude,1,1,1,1,0,0,1,1
icv4t1_3607,icv4t1,gpt-4o,1,1,1,1,0,0,1,1
icv4t1_3608,icv4t1,gpt-oss,1,1,1,1,0,1,0,1
icv4t1_3609,icv4t1,llama,1,1,1,1,0,0,1,1
id9959_3613,id9959,claude,1,1,1,1,0,1,0,1
id9959_3614,id9959,gpt-4o,1,1,1,1,0,1,1,1
id9959_3615,id9959,gpt-oss,1,1,1,1,0,1,0,1
id9959_3616,id9959,llama,1,1,1,1,0,1,0,1
idpn6v_3620,idpn6v,claude,1,1,1,1,0,1,1,1
idpn6v_3621,idpn6v,gpt-4o,1,1,1,1,0,1,1,1
idpn6v_3622,idpn6v,gpt-oss,1,1,1,1,0,1,1,1
idpn6v_3623,idpn6v,llama,1,1,1,1,0,1,1,1
ie3uac_3627,ie3uac,claude,1,1,1,1,0,1,1,1
ie3uac_3628,ie3uac,gpt-4o,1,1,1,1,0,1,1,1
ie3uac_3629,ie3uac,gpt-oss,1,0,1,1,0,1,1,1
ie3uac_3630,ie3uac,llama,1,1,1,1,0,1,1,0
iemc1z_3634,iemc1z,claude,1,1,1,1,0,1,1,1
iemc1z_3635,iemc1z,gpt-4o,1,1,1,1,0,1,1,1
iemc1z_3636,iemc1z,gpt-oss,1,1,1,1,0,1,1,1
iemc1z_3637,iemc1z,llama,1,1,1,1,0,1,1,1
if0gti_3641,if0gti,claude,1,1,1,1,0,1,0,1
if0gti_3642,if0gti,gpt-4o,1,1,1,1,0,1,1,1
if0gti_3643,if0gti,gpt-oss,1,1,1,1,0,1,0,1
if0gti_3644,if0gti,llama,1,1,1,1,0,1,1,1
ifuebd_3647,ifuebd,claude,1,1,1,1,0,1,0,1
ifuebd_3648,ifuebd,gpt-4o,1,1,1,1,0,1,1,1
ifuebd_3649,ifuebd,gpt-oss,1,1,1,1,0,1,0,1
ifuebd_3650,ifuebd,llama,1,1,1,1,0,1,1,1
igkk32_3654,igkk32,claude,1,1,1,1,0,1,0,0
igkk32_3655,igkk32,gpt-4o,1,1,1,1,0,1,1,1
igkk32_3656,igkk32,gpt-oss,1,1,1,1,0,1,0,1
igkk32_3657,igkk32,llama,1,1,1,1,0,1,1,1
ih1l43_3660,ih1l43,claude,1,1,1,1,0,1,0,1
ih1l43_3661,ih1l43,gpt-4o,1,1,1,1,0,1,1,1
ih1l43_3662,ih1l43,gpt-oss,1,1,1,1,0,1,0,1
ih1l43_3663,ih1l43,llama,1,1,1,1,0,1,1,1
ihgfyk_3667,ihgfyk,claude,1,1,1,1,0,1,1,1
ihgfyk_3668,ihgfyk,gpt-4o,1,1,1,1,0,1,1,1
ihgfyk_3669,ihgfyk,gpt-oss,1,1,1,1,0,1,1,1
ihgfyk_3670,ihgfyk,llama,1,1,1,1,0,1,1,1
ihrli6_3674,ihrli6,claude,1,1,1,1,0,1,1,1
ihrli6_3675,ihrli6,gpt-4o,1,1,1,1,0,1,1,1
ihrli6_3676,ihrli6,gpt-oss,1,1,1,1,0,1,1,1
ihrli6_3677,ihrli6,llama,1,1,1,1,0,1,1,1
ii3u7i_3681,ii3u7i,claude,1,1,1,1,0,1,1,1
ii3u7i_3682,ii3u7i,gpt-4o,1,1,1,1,0,1,1,1
ii3u7i_3683,ii3u7i,gpt-oss,1,0,1,1,0,1,1,1
ii3u7i_3684,ii3u7i,llama,1,1,1,1,0,1,1,1
ij1ivk_3692,ij1ivk,claude,1,1,1,1,0,1,1,1
ij1ivk_3693,ij1ivk,gpt-4o,1,1,1,1,0,1,1,1
ij1ivk_3694,ij1ivk,gpt-oss,1,1,1,1,0,1,1,1
ij1ivk_3695,ij1ivk,llama,1,1,1,1,0,1,1,1
ijfc7j_3699,ijfc7j,claude,1,1,1,1,0,1,1,1
ijfc7j_3700,ijfc7j,gpt-4o,1,1,1,1,0,1,1,1
ijfc7j_3701,ijfc7j,gpt-oss,1,0,1,1,0,1,1,1
ijfc7j_3702,ijfc7j,llama,1,1,1,1,0,1,1,1
ijstve_3705,ijstve,claude,1,1,1,1,0,1,0,1
ijstve_3706,ijstve,gpt-4o,1,1,1,1,0,1,1,1
ijstve_3707,ijstve,gpt-oss,1,0,1,1,0,1,0,1
ijstve_3708,ijstve,llama,1,1,1,1,0,1,1,1
ik8d8u_3712,ik8d8u,claude,1,1,1,1,0,1,0,1
ik8d8u_3713,ik8d8u,gpt-4o,1,0,1,1,0,1,1,1
ik8d8u_3714,ik8d8u,gpt-oss,1,1,1,1,0,1,1,1
ik8d8u_3715,ik8d8u,llama,1,1,1,1,0,1,1,1
ikk7vs_3719,ikk7vs,claude,1,1,1,1,0,1,1,1
ikk7vs_3720,ikk7vs,gpt-4o,1,1,1,1,0,1,1,1
ikk7vs_3721,ikk7vs,gpt-oss,1,1,1,1,0,1,1,1
ikk7vs_3722,ikk7vs,llama,1,1,1,1,0,1,1,1
ilag66_3726,ilag66,claude,1,1,1,1,0,1,1,1
ilag66_3727,ilag66,gpt-4o,1,1,1,1,0,1,1,1
ilag66_3728,ilag66,gpt-oss,1,1,1,1,0,1,1,1
ilag66_3729,ilag66,llama,1,1,1,1,0,1,1,1
ilmqe2_3732,ilmqe2,claude,1,1,1,1,0,1,1,1
ilmqe2_3733,ilmqe2,gpt-4o,1,1,1,1,0,1,1,1
ilmqe2_3734,ilmqe2,gpt-oss,1,1,1,1,0,1,1,1
ilmqe2_3735,ilmqe2,llama,1,1,1,1,0,1,1,1
ilygw5_3738,ilygw5,claude,1,1,1,1,0,0,1,1
ilygw5_3739,ilygw5,gpt-4o,1,1,1,1,0,1,1,1
ilygw5_3740,ilygw5,gpt-oss,1,1,1,1,0,1,1,1
ilygw5_3741,ilygw5,llama,1,1,1,1,0,1,1,1
imulai_3744,imulai,claude,1,1,1,1,0,1,1,1
imulai_3745,imulai,gpt-4o,1,1,1,1,0,1,1,1
imulai_3746,imulai,gpt-oss,1,1,1,1,0,1,1,1
imulai_3747,imulai,llama,1,1,1,1,0,1,1,1
in42ki_3751,in42ki,claude,1,1,1,1,0,1,1,1
in42ki_3752,in42ki,gpt-4o,1,1,1,1,0,1,1,1
in42ki_3753,in42ki,gpt-oss,1,1,1,1,0,1,1,1
in42ki_3754,in42ki,llama,1,1,1,1,0,1,1,1
injt7i_3758,injt7i,claude,1,1,1,1,0,1,1,1
injt7i_3759,injt7i,gpt-4o,1,1,1,1,0,1,1,1
injt7i_3760,injt7i,gpt-oss,1,1,1,1,0,1,1,1
injt7i_3761,injt7i,llama,1,1,1,1,0,1,1,1
io64in_3765,io64in,claude,1,1,1,1,0,1,1,1
io64in_3766,io64in,gpt-4o,1,1,1,1,0,1,1,1
io64in_3767,io64in,gpt-oss,1,1,1,1,0,1,1,1
io64in_3768,io64in,llama,1,1,1,1,0,1,1,1
io8bpw_3772,io8bpw,claude,1,1,1,1,0,1,1,1
io8bpw_3773,io8bpw,gpt-4o,1,1,1,1,0,1,1,1
io8bpw_3774,io8bpw,gpt-oss,1,1,1,1,0,1,0,1
io8bpw_3775,io8bpw,llama,1,1,1,1,0,1,1,1
iosime_3779,iosime,claude,0,0,0,0,0,0,0,0
iosime_3780,iosime,gpt-4o,0,0,0,0,0,0,0,0
iosime_3781,iosime,gpt-oss,0,0,0,0,0,0,0,0
iosime_3782,iosime,llama,0,0,0,0,0,0,0,0
ipgjww_3786,ipgjww,claude,0,0,0,0,0,0,0,0
ipgjww_3787,ipgjww,gpt-4o,0,0,0,0,0,0,0,0
ipgjww_3788,ipgjww,gpt-oss,0,0,0,0,0,0,0,0
ipgjww_3789,ipgjww,llama,0,0,0,0,0,0,0,0
ipyxxd_3793,ipyxxd,claude,1,1,1,1,0,0,0,1
ipyxxd_3794,ipyxxd,gpt-4o,1,1,1,1,0,1,1,1
ipyxxd_3795,ipyxxd,gpt-oss,1,1,1,1,0,1,1,1
ipyxxd_3796,ipyxxd,llama,1,1,1,1,0,1,1,1
iqqgu1_3806,iqqgu1,claude,1,1,1,1,0,0,0,1
iqqgu1_3807,iqqgu1,gpt-4o,1,1,1,1,0,1,1,1
iqqgu1_3808,iqqgu1,gpt-oss,1,1,1,1,0,1,1,1
iqqgu1_3809,iqqgu1,llama,1,1,1,1,0,1,1,1
ircthi_3813,ircthi,claude,1,1,1,1,0,1,1,1
ircthi_3814,ircthi,gpt-4o,1,1,1,1,0,1,1,1
ircthi_3815,ircthi,gpt-oss,1,1,1,1,0,1,1,1
ircthi_3816,ircthi,llama,1,1,1,1,0,1,1,1
irqlx1_3820,irqlx1,claude,1,1,1,1,0,1,1,1
irqlx1_3821,irqlx1,gpt-4o,1,1,1,1,0,1,1,1
irqlx1_3822,irqlx1,gpt-oss,1,1,1,1,0,1,1,1
irqlx1_3823,irqlx1,llama,1,1,1,1,0,1,1,1
is6wza_3827,is6wza,claude,1,1,1,1,0,1,1,1
is6wza_3828,is6wza,gpt-4o,1,1,1,1,0,1,1,1
is6wza_3829,is6wza,gpt-oss,1,1,1,1,0,1,0,1
is6wza_3830,is6wza,llama,1,1,1,1,0,1,1,1
isjt2m_3834,isjt2m,claude,1,1,1,1,0,1,0,1
isjt2m_3835,isjt2m,gpt-4o,1,1,1,1,0,1,1,1
isjt2m_3836,isjt2m,gpt-oss,1,1,1,1,0,1,1,1
isjt2m_3837,isjt2m,llama,1,1,1,1,0,1,1,1
it45rb_3841,it45rb,claude,1,1,1,1,0,1,1,1
it45rb_3842,it45rb,gpt-4o,1,1,1,1,0,1,1,1
it45rb_3843,it45rb,gpt-oss,1,1,1,1,0,1,1,1
it45rb_3844,it45rb,llama,1,0,1,1,0,1,1,1
itjs2w_3847,itjs2w,claude,1,1,1,1,0,1,1,1
itjs2w_3848,itjs2w,gpt-4o,1,1,1,1,0,1,1,1
itjs2w_3849,itjs2w,gpt-oss,1,1,1,1,0,1,0,1
itjs2w_3850,itjs2w,llama,1,1,1,1,0,1,1,1
iu4ewo_3854,iu4ewo,claude,1,1,1,1,0,0,1,1
iu4ewo_3855,iu4ewo,gpt-4o,1,1,1,1,0,1,1,1
iu4ewo_3856,iu4ewo,gpt-oss,1,1,1,1,0,1,1,1
iu4ewo_3857,iu4ewo,llama,1,1,1,1,0,1,1,1
iuke6m_3861,iuke6m,claude,1,1,1,1,0,1,0,1
iuke6m_3862,iuke6m,gpt-4o,1,1,1,1,0,1,1,1
iuke6m_3863,iuke6m,gpt-oss,1,1,1,1,0,1,1,1
iuke6m_3864,iuke6m,llama,1,1,1,1,0,1,1,1
iv37hb_3868,iv37hb,claude,1,1,1,1,0,1,1,1
iv37hb_3869,iv37hb,gpt-4o,1,1,1,1,0,1,1,1
iv37hb_3870,iv37hb,gpt-oss,1,1,1,1,0,1,1,1
iv37hb_3871,iv37hb,llama,1,1,1,1,0,1,1,1
ivfd7t_3875,ivfd7t,claude,1,1,1,1,0,1,1,1
ivfd7t_3876,ivfd7t,gpt-4o,1,1,1,1,0,1,1,1
ivfd7t_3877,ivfd7t,gpt-oss,1,1,1,1,0,1,1,1
ivfd7t_3878,ivfd7t,llama,1,1,1,1,0,1,1,1
ivzrch_3882,ivzrch,claude,1,1,1,1,0,1,1,1
ivzrch_3883,ivzrch,gpt-4o,1,1,1,1,0,1,1,1
ivzrch_3884,ivzrch,gpt-oss,1,1,1,1,0,1,1,1
ivzrch_3885,ivzrch,llama,1,1,1,1,0,1,1,1
ixvfxh_3889,ixvfxh,claude,1,1,1,1,0,1,1,1
ixvfxh_3890,ixvfxh,gpt-4o,1,1,1,1,0,1,1,1
ixvfxh_3891,ixvfxh,gpt-oss,1,1,1,1,0,1,1,1
ixvfxh_3892,ixvfxh,llama,1,1,1,1,0,1,1,1
iy9jei_3896,iy9jei,claude,1,1,1,1,0,1,0,1
iy9jei_3897,iy9jei,gpt-4o,1,1,1,1,0,1,1,1
iy9jei_3898,iy9jei,gpt-oss,1,1,1,1,0,1,1,1
iy9jei_3899,iy9jei,llama,1,1,1,1,0,1,1,1
iyirtz_3903,iyirtz,claude,1,1,1,1,0,1,0,1
iyirtz_3904,iyirtz,gpt-4o,1,1,1,1,0,0,0,1
iyirtz_3905,iyirtz,gpt-oss,1,0,1,1,0,1,0,1
iyirtz_3906,iyirtz,llama,1,1,1,1,0,1,1,1
izbcu7_3909,izbcu7,claude,1,1,1,1,0,1,1,1
izbcu7_3910,izbcu7,gpt-4o,1,1,1,1,0,1,1,1
izbcu7_3911,izbcu7,gpt-oss,1,1,1,1,0,1,1,1
izbcu7_3912,izbcu7,llama,1,0,1,1,0,1,1,1
j0e253_3916,j0e253,claude,1,1,1,1,0,1,1,1
j0e253_3917,j0e253,gpt-4o,1,1,1,1,0,1,1,1
j0e253_3918,j0e253,gpt-oss,1,1,1,1,0,1,1,1
j0e253_3919,j0e253,llama,1,1,1,1,0,1,1,1
j0r99g_3923,j0r99g,claude,1,1,1,1,0,1,0,1
j0r99g_3924,j0r99g,gpt-4o,1,1,1,1,0,1,1,1
j0r99g_3925,j0r99g,gpt-oss,1,1,1,1,0,1,0,1
j0r99g_3926,j0r99g,llama,1,1,1,1,0,1,1,1
j17aos_3930,j17aos,claude,1,1,1,1,0,1,1,1
j17aos_3931,j17aos,gpt-4o,1,1,1,1,0,1,1,1
j17aos_3932,j17aos,gpt-oss,1,1,1,1,0,1,0,1
j17aos_3933,j17aos,llama,1,1,1,1,0,1,1,1
j1jlbq_3937,j1jlbq,claude,1,1,1,1,0,1,1,1
j1jlbq_3938,j1jlbq,gpt-4o,1,1,1,1,0,1,1,1
j1jlbq_3939,j1jlbq,gpt-oss,1,1,1,1,0,1,1,1
j1jlbq_3940,j1jlbq,llama,1,1,1,1,0,1,1,1
j1ydvm_3944,j1ydvm,claude,1,1,1,1,0,1,1,1
j1ydvm_3945,j1ydvm,gpt-4o,1,1,1,1,0,1,1,1
j1ydvm_3946,j1ydvm,gpt-oss,1,1,1,1,0,1,1,1
j1ydvm_3947,j1ydvm,llama,1,1,1,1,0,1,1,1
j2ozf5_3957,j2ozf5,claude,1,1,1,1,0,0,0,1
j2ozf5_3958,j2ozf5,gpt-4o,1,1,1,1,0,1,1,1
j2ozf5_3959,j2ozf5,gpt-oss,1,1,1,1,0,1,1,1
j2ozf5_3960,j2ozf5,llama,1,0,1,1,0,1,1,1
j33o28_3964,j33o28,claude,0,0,0,1,0,1,0,1
j33o28_3965,j33o28,gpt-4o,1,1,1,1,0,1,1,1
j33o28_3966,j33o28,gpt-oss,1,1,1,1,0,1,0,1
j33o28_3967,j33o28,llama,1,1,1,1,0,1,1,1
j3ejqk_3971,j3ejqk,claude,1,1,1,1,0,0,1,1
j3ejqk_3972,j3ejqk,gpt-4o,1,1,1,1,0,1,1,1
j3ejqk_3973,j3ejqk,gpt-oss,1,1,1,1,0,1,1,1
j3ejqk_3974,j3ejqk,llama,1,1,1,1,0,1,1,1
j49cln_3978,j49cln,claude,1,1,1,1,0,1,0,1
j49cln_3979,j49cln,gpt-4o,1,1,1,1,0,1,1,1
j49cln_3980,j49cln,gpt-oss,1,1,1,1,0,1,1,1
j49cln_3981,j49cln,llama,1,1,1,1,0,1,1,1
j520mz_3985,j520mz,claude,1,1,1,1,0,1,1,1
j520mz_3986,j520mz,gpt-4o,1,1,1,1,0,1,1,1
j520mz_3987,j520mz,gpt-oss,1,0,1,1,0,1,1,1
j520mz_3988,j520mz,llama,1,1,1,1,0,1,1,1
j61jth_3992,j61jth,claude,1,1,1,1,0,0,1,1
j61jth_3993,j61jth,gpt-4o,1,1,1,1,0,1,1,1
j61jth_3994,j61jth,gpt-oss,1,1,1,1,0,1,1,1
j61jth_3995,j61jth,llama,1,1,1,1,0,0,1,1
j6tjpy_3999,j6tjpy,claude,1,1,1,1,0,1,0,1
j6tjpy_4000,j6tjpy,gpt-4o,1,1,1,1,0,1,1,1
j6tjpy_4001,j6tjpy,gpt-oss,1,1,1,1,0,1,0,1
j6tjpy_4002,j6tjpy,llama,1,1,1,1,0,1,1,1
j7r5rc_4006,j7r5rc,claude,1,1,1,1,0,1,1,1
j7r5rc_4007,j7r5rc,gpt-4o,1,1,1,1,0,1,1,1
j7r5rc_4008,j7r5rc,gpt-oss,1,1,1,1,0,1,1,1
j7r5rc_4009,j7r5rc,llama,1,1,1,1,0,1,1,1
j7yv23_4013,j7yv23,claude,1,1,1,1,0,1,1,1
j7yv23_4014,j7yv23,gpt-4o,1,1,1,1,0,1,1,1
j7yv23_4015,j7yv23,gpt-oss,1,1,1,1,0,1,1,1
j7yv23_4016,j7yv23,llama,1,1,1,1,0,1,1,1
j8cj95_4020,j8cj95,claude,1,1,1,1,0,1,0,1
j8cj95_4021,j8cj95,gpt-4o,1,1,1,1,0,1,1,1
j8cj95_4022,j8cj95,gpt-oss,1,1,1,1,0,1,0,1
j8cj95_4023,j8cj95,llama,1,1,1,1,0,1,1,1
j8tkja_4027,j8tkja,claude,1,1,1,1,0,0,0,1
j8tkja_4028,j8tkja,gpt-4o,1,1,1,1,0,1,1,1
j8tkja_4029,j8tkja,gpt-oss,1,1,1,1,0,1,1,1
j8tkja_4030,j8tkja,llama,1,1,1,1,0,1,1,1
j9tlou_4034,j9tlou,claude,1,1,1,1,0,1,0,1
j9tlou_4035,j9tlou,gpt-4o,1,1,1,1,0,1,1,1
j9tlou_4036,j9tlou,gpt-oss,1,1,1,1,0,1,0,1
j9tlou_4037,j9tlou,llama,1,1,1,1,0,1,1,1
jabcgh_4041,jabcgh,claude,1,1,1,1,0,1,1,1
jabcgh_4042,jabcgh,gpt-4o,1,1,1,1,0,1,1,1
jabcgh_4043,jabcgh,gpt-oss,1,1,1,1,0,1,1,0
jabcgh_4044,jabcgh,llama,1,1,1,1,0,1,1,1
jb4pzf_4048,jb4pzf,claude,1,1,1,1,0,1,1,1
jb4pzf_4049,jb4pzf,gpt-4o,1,1,1,1,0,1,1,1
jb4pzf_4050,jb4pzf,gpt-oss,1,1,1,1,0,1,0,1
jb4pzf_4051,jb4pzf,llama,1,1,1,1,0,1,1,1
jboypi_4055,jboypi,claude,1,1,1,1,0,0,1,1
jboypi_4056,jboypi,gpt-4o,1,1,1,1,0,1,1,1
jboypi_4057,jboypi,gpt-oss,1,1,1,1,0,1,1,1
jboypi_4058,jboypi,llama,1,1,1,1,0,1,1,1
jcfzk4_4062,jcfzk4,claude,1,1,1,1,0,1,1,1
jcfzk4_4063,jcfzk4,gpt-4o,1,1,1,1,0,1,1,1
jcfzk4_4064,jcfzk4,gpt-oss,1,1,1,1,0,1,1,1
jcfzk4_4065,jcfzk4,llama,1,1,1,1,0,1,1,1
jcwbws_4069,jcwbws,claude,1,1,1,1,0,0,0,1
jcwbws_4070,jcwbws,gpt-4o,1,1,1,1,0,1,1,1
jcwbws_4071,jcwbws,gpt-oss,1,1,1,1,0,1,1,1
jcwbws_4072,jcwbws,llama,1,1,1,1,0,1,1,1
jdj5lp_4076,jdj5lp,claude,1,1,1,1,0,1,1,1
jdj5lp_4077,jdj5lp,gpt-4o,1,0,1,1,0,1,1,1
jdj5lp_4078,jdj5lp,gpt-oss,1,1,1,1,0,1,1,1
jdj5lp_4079,jdj5lp,llama,1,1,1,1,0,1,1,1
je7zks_4083,je7zks,claude,1,1,1,1,0,1,1,1
je7zks_4084,je7zks,gpt-4o,1,1,1,1,0,1,1,1
je7zks_4085,je7zks,gpt-oss,1,1,1,1,0,1,1,1
je7zks_4086,je7zks,llama,1,1,1,1,0,1,1,1
jfe6ha_4089,jfe6ha,claude,1,1,1,1,0,1,1,1
jfe6ha_4090,jfe6ha,gpt-4o,1,1,1,1,0,1,1,1
jfe6ha_4091,jfe6ha,gpt-oss,1,0,1,1,0,1,1,1
jfe6ha_4092,jfe6ha,llama,1,1,1,1,0,1,1,1
jfp0lh_4096,jfp0lh,claude,1,1,1,1,0,0,0,1
jfp0lh_4097,jfp0lh,gpt-4o,1,1,1,1,0,1,1,0
jfp0lh_4098,jfp0lh,gpt-oss,1,1,1,1,0,1,0,1
jfp0lh_4099,jfp0lh,llama,1,1,1,1,0,1,1,0
jg1bgm_4102,jg1bgm,claude,1,1,1,1,0,1,1,1
jg1bgm_4103,jg1bgm,gpt-4o,1,1,1,1,0,1,1,1
jg1bgm_4104,jg1bgm,gpt-oss,1,1,1,1,0,1,1,1
jg1bgm_4105,jg1bgm,llama,1,1,1,1,0,1,1,1
jgczkl_4109,jgczkl,claude,0,0,0,0,0,0,0,0
jgczkl_4110,jgczkl,gpt-4o,0,0,0,0,0,0,0,0
jgczkl_4111,jgczkl,gpt-oss,0,0,0,0,0,0,0,0
jgczkl_4112,jgczkl,llama,0,0,0,0,0,0,0,0
jgqtcf_4116,jgqtcf,claude,1,1,1,1,0,1,1,1
jgqtcf_4117,jgqtcf,gpt-4o,1,1,1,1,0,1,1,1
jgqtcf_4118,jgqtcf,gpt-oss,1,1,1,1,0,1,1,1
jgqtcf_4119,jgqtcf,llama,1,1,1,1,0,1,1,1
jh24tk_4123,jh24tk,claude,1,1,1,1,0,1,0,1
jh24tk_4124,jh24tk,gpt-4o,1,1,1,1,0,1,1,1
jh24tk_4125,jh24tk,gpt-oss,1,1,1,1,0,1,1,1
jh24tk_4126,jh24tk,llama,1,1,1,1,0,1,1,1
jhl2o7_4130,jhl2o7,claude,1,1,1,1,0,1,1,1
jhl2o7_4131,jhl2o7,gpt-4o,1,1,1,1,0,1,1,1
jhl2o7_4132,jhl2o7,gpt-oss,1,1,1,1,0,1,1,1
